id,title,company,location,salary_min,salary_max,posted_date,avg_salary,is_remote,industry,experience_level,job_type,remote_allowed,city,state,country,key_skills
job_20260419_274,Analytics Engineer,FinTech Solutions,"Sydney, NSW, Australia",156970,177672,2026-04-16,167321.0,0,Retail,Senior,Contract,No,Sydney,NSW,Australia,"Excel, Kubernetes, AWS"
job_20260419_275,Analytics Engineer,FinTech Solutions,"Austin, TX, USA",149083,190977,2026-04-02,170030.0,0,Finance,Entry Level,Contract,No,Austin,TX,USA,"Looker, SQL, AWS"
job_20260419_276,Analytics Engineer,EcoEnergy,"Chicago, IL, USA",70563,103150,2026-03-20,86856.5,0,Energy,Entry Level,Part-Time,No,Chicago,IL,USA,"Power BI, Looker, Docker"
job_20260419_277,DevOps Engineer,TechCorp,"Munich, BY, Germany",125849,158808,2026-04-17,142328.5,0,Healthcare,Mid Level,Contract,No,Munich,BY,Germany,"Docker, Airflow, Kubernetes"
job_20260419_278,Machine Learning Engineer,FinTech Solutions,"San Francisco, CA, USA",115854,136581,2026-04-06,126217.5,0,Finance,Senior,Full-Time,No,San Francisco,CA,USA,"Docker, Airflow, AWS"
job_20260419_279,Data Scientist,AI Innovations,"Chicago, IL, USA",111793,153387,2026-04-17,132590.0,0,Energy,Mid Level,Full-Time,No,Chicago,IL,USA,"Databricks, Python, SQL"
job_20260419_280,Analytics Engineer,EcoEnergy,"Austin, TX, USA",134563,179776,2026-04-08,157169.5,0,Healthcare,Senior,Contract,No,Austin,TX,USA,"Looker, Docker, SQL"
job_20260419_281,Cloud Architect,DataSystems,"Berlin, BE, Germany",84098,123738,2026-04-15,103918.0,1,Retail,Entry Level,Part-Time,Yes,Berlin,BE,Germany,"Terraform, AWS, CI/CD"
job_20260419_282,Data Engineer,AI Innovations,"Manchester, ENG, UK",137433,161125,2026-03-29,149279.0,1,Finance,Senior,Part-Time,Yes,Manchester,ENG,UK,"Snowflake, Tableau, SQL"
job_20260419_283,DevOps Engineer,AI Innovations,"San Francisco, CA, USA",94504,127760,2026-03-29,111132.0,0,Finance,Entry Level,Contract,No,San Francisco,CA,USA,"Docker, Airflow, AWS"
job_20260419_284,Analytics Engineer,FinTech Solutions,"Toronto, ON, Canada",217661,246923,2026-04-08,232292.0,0,Technology,Executive,Contract,No,Toronto,ON,Canada,"Power BI, SQL, AWS"
job_20260419_285,Machine Learning Engineer,TechCorp,"San Francisco, CA, USA",135862,157113,2026-04-05,146487.5,0,Technology,Senior,Part-Time,No,San Francisco,CA,USA,"Docker, Airflow, AWS"
job_20260419_286,Analytics Engineer,CloudNet,"Sydney, NSW, Australia",102973,140324,2026-04-08,121648.5,1,Healthcare,Mid Level,Full-Time,Yes,Sydney,NSW,Australia,"SQL, Airflow, AWS"
job_20260419_287,Cloud Architect,DataSystems,"Sydney, NSW, Australia",145212,188721,2026-04-09,166966.5,1,Retail,Executive,Full-Time,Yes,Sydney,NSW,Australia,"AWS, Azure, CI/CD"
job_20260419_288,Machine Learning Engineer,HealthPlus,"Sydney, NSW, Australia",156466,195903,2026-04-18,176184.5,1,Technology,Executive,Part-Time,Yes,Sydney,NSW,Australia,"Airflow, Kubernetes, AWS"
job_20260419_289,Data Engineer,TechCorp,"Toronto, ON, Canada",131220,175900,2026-03-26,153560.0,1,Healthcare,Senior,Contract,Yes,Toronto,ON,Canada,"Tableau, Airflow, Kubernetes"
job_20260419_290,Data Scientist,EcoEnergy,"London, ENG, UK",99960,141153,2026-04-18,120556.5,1,Finance,Mid Level,Full-Time,Yes,London,ENG,UK,"Machine Learning, Python, SQL"
job_20260419_291,Data Scientist,DataSystems,"Remote, Remote, Remote",79390,99758,2026-04-10,89574.0,1,Retail,Entry Level,Contract,Yes,Remote,Remote,Worldwide,"Python, Tableau, TensorFlow"
job_20260419_292,Analytics Engineer,FinTech Solutions,"Toronto, ON, Canada",137752,183858,2026-04-07,160805.0,0,Finance,Senior,Full-Time,No,Toronto,ON,Canada,"Power BI, Airflow, SQL"
job_20260419_293,Software Engineer,HealthPlus,"Toronto, ON, Canada",140546,169117,2026-03-26,154831.5,1,Technology,Mid Level,Full-Time,Yes,Toronto,ON,Canada,"Docker, Airflow, Kubernetes"
job_20260419_294,Software Engineer,DataSystems,"Austin, TX, USA",121732,143975,2026-04-07,132853.5,0,Retail,Senior,Part-Time,No,Austin,TX,USA,"Docker, Airflow, AWS"
job_20260419_295,Machine Learning Engineer,HealthPlus,"London, ENG, UK",70305,100779,2026-03-26,85542.0,1,Finance,Entry Level,Part-Time,Yes,London,ENG,UK,"Docker, Airflow, Kubernetes"
job_20260419_296,Cloud Architect,CloudNet,"Chicago, IL, USA",169744,218225,2026-03-24,193984.5,1,Healthcare,Senior,Full-Time,Yes,Chicago,IL,USA,"CI/CD, Azure, AWS"
job_20260419_297,Cloud Architect,FinTech Solutions,"New York, NY, USA",163067,210821,2026-03-20,186944.0,0,Technology,Senior,Full-Time,No,New York,NY,USA,"Terraform, Azure, CI/CD"
job_20260419_298,Software Engineer,AI Innovations,"Remote, Remote, Remote",137087,185538,2026-03-22,161312.5,1,Energy,Entry Level,Part-Time,Yes,Remote,Remote,Worldwide,"Airflow, Kubernetes, AWS"
job_20260419_299,Software Engineer,TechCorp,"Remote, Remote, Remote",204670,251451,2026-04-18,228060.5,1,Technology,Executive,Contract,Yes,Remote,Remote,Worldwide,"Docker, Airflow, Kubernetes"
job_20260419_300,Software Engineer,HealthPlus,"Toronto, ON, Canada",65837,109438,2026-03-28,87637.5,1,Energy,Entry Level,Part-Time,Yes,Toronto,ON,Canada,"Airflow, Kubernetes, AWS"
job_20260419_301,DevOps Engineer,AI Innovations,"Munich, BY, Germany",178284,207592,2026-04-12,192938.0,0,Finance,Senior,Part-Time,No,Munich,BY,Germany,"Docker, Airflow, AWS"
job_20260419_302,Software Engineer,HealthPlus,"Munich, BY, Germany",133231,159946,2026-04-12,146588.5,0,Retail,Entry Level,Part-Time,No,Munich,BY,Germany,"Airflow, Kubernetes, AWS"
job_20260419_303,Data Engineer,CloudNet,"Manchester, ENG, UK",129352,166027,2026-04-18,147689.5,0,Energy,Mid Level,Contract,No,Manchester,ENG,UK,"Snowflake, Python, Kubernetes"
job_20260419_304,DevOps Engineer,GlobalBank,"Remote, Remote, Remote",135161,159292,2026-04-19,147226.5,1,Healthcare,Entry Level,Part-Time,Yes,Remote,Remote,Worldwide,"Docker, Airflow, Kubernetes"
job_20260419_305,Software Engineer,FinTech Solutions,"Sydney, NSW, Australia",186495,212193,2026-04-09,199344.0,0,Healthcare,Executive,Part-Time,No,Sydney,NSW,Australia,"Airflow, Kubernetes, AWS"
job_20260419_306,Analytics Engineer,GlobalBank,"Austin, TX, USA",60902,102488,2026-04-14,81695.0,1,Energy,Entry Level,Part-Time,Yes,Austin,TX,USA,"Power BI, Airflow, SQL"
job_20260419_307,Analytics Engineer,FinTech Solutions,"Sydney, NSW, Australia",165729,205431,2026-04-14,185580.0,0,Energy,Executive,Part-Time,No,Sydney,NSW,Australia,"Power BI, Airflow, Kubernetes"
job_20260419_308,Analytics Engineer,AI Innovations,"New York, NY, USA",136521,173248,2026-04-10,154884.5,0,Retail,Senior,Full-Time,No,New York,NY,USA,"Excel, Airflow, Kubernetes"
job_20260419_309,Analytics Engineer,TechCorp,"San Francisco, CA, USA",174099,213577,2026-03-28,193838.0,1,Finance,Senior,Part-Time,Yes,San Francisco,CA,USA,"Docker, Excel, Kubernetes"
job_20260419_310,Cloud Architect,HealthPlus,"London, ENG, UK",60360,99447,2026-03-28,79903.5,1,Healthcare,Mid Level,Contract,Yes,London,ENG,UK,"Terraform, CI/CD, AWS"
job_20260419_311,Machine Learning Engineer,HealthPlus,"Munich, BY, Germany",126023,154208,2026-04-04,140115.5,1,Finance,Entry Level,Full-Time,Yes,Munich,BY,Germany,"Docker, Airflow, AWS"
job_20260419_312,Cloud Architect,FinTech Solutions,"Toronto, ON, Canada",105488,137713,2026-04-17,121600.5,1,Retail,Senior,Part-Time,Yes,Toronto,ON,Canada,"Terraform, Azure, AWS"
job_20260419_313,Analytics Engineer,DataSystems,"Sydney, NSW, Australia",100124,140232,2026-03-27,120178.0,1,Energy,Entry Level,Full-Time,Yes,Sydney,NSW,Australia,"Power BI, Looker, AWS"
job_20260419_314,Analytics Engineer,AI Innovations,"New York, NY, USA",116584,139530,2026-03-24,128057.0,1,Finance,Mid Level,Contract,Yes,New York,NY,USA,"Power BI, Looker, Kubernetes"
job_20260419_315,Data Engineer,FinTech Solutions,"Sydney, NSW, Australia",122995,158104,2026-04-03,140549.5,1,Healthcare,Mid Level,Full-Time,Yes,Sydney,NSW,Australia,"Snowflake, Docker, AWS"
job_20260419_316,Analytics Engineer,FinTech Solutions,"San Francisco, CA, USA",137712,177693,2026-04-09,157702.5,1,Healthcare,Mid Level,Part-Time,Yes,San Francisco,CA,USA,"Power BI, Looker, Kubernetes"
job_20260419_317,Analytics Engineer,EcoEnergy,"Munich, BY, Germany",199471,242872,2026-04-01,221171.5,1,Technology,Executive,Part-Time,Yes,Munich,BY,Germany,"Looker, Docker, Kubernetes"
job_20260419_318,Data Engineer,FinTech Solutions,"Sydney, NSW, Australia",197219,235981,2026-04-18,216600.0,1,Retail,Executive,Full-Time,Yes,Sydney,NSW,Australia,"Tableau, Kubernetes, AWS"
job_20260419_319,Software Engineer,EcoEnergy,"Austin, TX, USA",156065,191291,2026-04-19,173678.0,0,Healthcare,Senior,Full-Time,No,Austin,TX,USA,"Docker, Airflow, Kubernetes"
job_20260419_320,Machine Learning Engineer,AI Innovations,"San Francisco, CA, USA",71300,92682,2026-04-06,81991.0,0,Technology,Entry Level,Part-Time,No,San Francisco,CA,USA,"Docker, Airflow, Kubernetes"
job_20260419_321,Data Scientist,TechCorp,"Sydney, NSW, Australia",119819,156768,2026-03-27,138293.5,0,Healthcare,Entry Level,Contract,No,Sydney,NSW,Australia,"Machine Learning, Tableau, SQL"
job_20260419_322,Machine Learning Engineer,AI Innovations,"Sydney, NSW, Australia",72213,98624,2026-03-28,85418.5,1,Energy,Mid Level,Full-Time,Yes,Sydney,NSW,Australia,"Docker, Airflow, Kubernetes"
job_20260419_323,Data Scientist,GlobalBank,"Berlin, BE, Germany",192356,222065,2026-03-21,207210.5,0,Retail,Executive,Full-Time,No,Berlin,BE,Germany,"Machine Learning, Databricks, Tableau"
job_20260419_324,DevOps Engineer,GlobalBank,"Sydney, NSW, Australia",227469,274659,2026-04-07,251064.0,1,Healthcare,Executive,Contract,Yes,Sydney,NSW,Australia,"Docker, Kubernetes, AWS"
job_20260419_325,Machine Learning Engineer,AI Innovations,"Berlin, BE, Germany",124611,169253,2026-03-26,146932.0,0,Energy,Senior,Full-Time,No,Berlin,BE,Germany,"Docker, Airflow, AWS"
job_20260419_326,DevOps Engineer,EcoEnergy,"San Francisco, CA, USA",114712,149347,2026-04-03,132029.5,0,Finance,Entry Level,Contract,No,San Francisco,CA,USA,"Docker, Kubernetes, AWS"
job_20260419_327,Software Engineer,TechCorp,"London, ENG, UK",125071,174916,2026-03-25,149993.5,0,Healthcare,Mid Level,Contract,No,London,ENG,UK,"Airflow, Kubernetes, AWS"
job_20260419_328,DevOps Engineer,CloudNet,"Austin, TX, USA",158543,184733,2026-04-11,171638.0,1,Energy,Executive,Part-Time,Yes,Austin,TX,USA,"Docker, Airflow, AWS"
job_20260419_329,Data Engineer,DataSystems,"Sydney, NSW, Australia",100943,132471,2026-03-29,116707.0,0,Energy,Senior,Full-Time,No,Sydney,NSW,Australia,"Snowflake, Docker, Airflow"
job_20260419_330,Software Engineer,DataSystems,"Munich, BY, Germany",115701,151158,2026-04-08,133429.5,0,Energy,Entry Level,Full-Time,No,Munich,BY,Germany,"Docker, Airflow, AWS"
job_20260419_331,Data Scientist,FinTech Solutions,"Munich, BY, Germany",163609,196717,2026-04-01,180163.0,0,Technology,Executive,Part-Time,No,Munich,BY,Germany,"Machine Learning, Snowflake, SQL"
job_20260419_332,DevOps Engineer,DataSystems,"Toronto, ON, Canada",118011,141488,2026-04-09,129749.5,0,Finance,Entry Level,Full-Time,No,Toronto,ON,Canada,"Docker, Airflow, AWS"
job_20260419_333,Cloud Architect,GlobalBank,"Berlin, BE, Germany",109179,155227,2026-03-23,132203.0,0,Healthcare,Senior,Contract,No,Berlin,BE,Germany,"Terraform, Azure, CI/CD"
job_20260419_334,Software Engineer,EcoEnergy,"Manchester, ENG, UK",164223,210304,2026-04-09,187263.5,1,Retail,Executive,Full-Time,Yes,Manchester,ENG,UK,"Docker, Airflow, Kubernetes"
job_20260419_335,Data Engineer,HealthPlus,"Manchester, ENG, UK",160934,193401,2026-04-01,177167.5,1,Healthcare,Executive,Contract,Yes,Manchester,ENG,UK,"Python, SQL, Airflow"
job_20260419_336,DevOps Engineer,HealthPlus,"New York, NY, USA",146638,172167,2026-04-10,159402.5,0,Healthcare,Mid Level,Part-Time,No,New York,NY,USA,"Docker, Kubernetes, AWS"
job_20260419_337,Data Scientist,FinTech Solutions,"Chicago, IL, USA",209463,240396,2026-04-05,224929.5,1,Energy,Executive,Part-Time,Yes,Chicago,IL,USA,"Snowflake, Python, TensorFlow"
job_20260419_338,Analytics Engineer,HealthPlus,"Berlin, BE, Germany",128086,170508,2026-04-04,149297.0,1,Technology,Mid Level,Full-Time,Yes,Berlin,BE,Germany,"Airflow, SQL, AWS"
job_20260419_339,Cloud Architect,FinTech Solutions,"Berlin, BE, Germany",183801,216724,2026-04-05,200262.5,0,Healthcare,Executive,Full-Time,No,Berlin,BE,Germany,"CI/CD, Azure, AWS"
job_20260419_340,Data Engineer,FinTech Solutions,"Munich, BY, Germany",119773,169420,2026-03-28,144596.5,1,Energy,Mid Level,Contract,Yes,Munich,BY,Germany,"Python, Docker, Airflow"
job_20260419_341,Software Engineer,DataSystems,"London, ENG, UK",134253,182754,2026-03-21,158503.5,1,Retail,Senior,Full-Time,Yes,London,ENG,UK,"Docker, Airflow, Kubernetes"
job_20260419_342,Data Engineer,FinTech Solutions,"New York, NY, USA",167823,193112,2026-04-15,180467.5,0,Finance,Senior,Part-Time,No,New York,NY,USA,"Airflow, Kubernetes, AWS"
job_20260419_343,Machine Learning Engineer,GlobalBank,"Munich, BY, Germany",61283,90037,2026-03-30,75660.0,0,Energy,Mid Level,Full-Time,No,Munich,BY,Germany,"Docker, Airflow, Kubernetes"
job_20260419_344,DevOps Engineer,GlobalBank,"London, ENG, UK",160810,191963,2026-04-11,176386.5,1,Technology,Senior,Part-Time,Yes,London,ENG,UK,"Docker, Kubernetes, AWS"
job_20260419_345,DevOps Engineer,TechCorp,"San Francisco, CA, USA",134164,171862,2026-03-20,153013.0,0,Finance,Senior,Full-Time,No,San Francisco,CA,USA,"Docker, Airflow, Kubernetes"
job_20260419_346,Machine Learning Engineer,EcoEnergy,"Austin, TX, USA",189087,211468,2026-04-06,200277.5,1,Healthcare,Senior,Contract,Yes,Austin,TX,USA,"Docker, Airflow, Kubernetes"
job_20260419_347,Data Engineer,TechCorp,"New York, NY, USA",63033,97953,2026-04-17,80493.0,1,Finance,Entry Level,Part-Time,Yes,New York,NY,USA,"Tableau, SQL, AWS"
job_20260419_348,Data Engineer,DataSystems,"Remote, Remote, Remote",100613,138748,2026-04-13,119680.5,1,Energy,Mid Level,Part-Time,Yes,Remote,Remote,Worldwide,"SQL, Docker, Tableau"
job_20260419_349,Data Scientist,AI Innovations,"London, ENG, UK",85792,134017,2026-04-07,109904.5,0,Retail,Entry Level,Full-Time,No,London,ENG,UK,"Machine Learning, Snowflake, TensorFlow"
job_20260419_350,Analytics Engineer,TechCorp,"Berlin, BE, Germany",135988,164317,2026-03-21,150152.5,0,Healthcare,Mid Level,Part-Time,No,Berlin,BE,Germany,"Docker, Excel, Kubernetes"
job_20260419_351,Data Engineer,HealthPlus,"Chicago, IL, USA",96741,126872,2026-04-06,111806.5,0,Energy,Mid Level,Contract,No,Chicago,IL,USA,"Snowflake, Python, SQL"
job_20260419_352,Data Scientist,FinTech Solutions,"Remote, Remote, Remote",219817,240942,2026-03-21,230379.5,1,Finance,Executive,Part-Time,Yes,Remote,Remote,Worldwide,"Machine Learning, Snowflake, SQL"
job_20260419_353,Data Scientist,AI Innovations,"Toronto, ON, Canada",145050,190123,2026-04-04,167586.5,0,Finance,Entry Level,Part-Time,No,Toronto,ON,Canada,"Databricks, SQL, TensorFlow"
job_20260419_354,Cloud Architect,CloudNet,"Austin, TX, USA",161755,190193,2026-03-30,175974.0,1,Retail,Senior,Full-Time,Yes,Austin,TX,USA,"Terraform, Azure, CI/CD"
job_20260419_355,Data Engineer,AI Innovations,"Austin, TX, USA",167225,203257,2026-04-10,185241.0,0,Energy,Senior,Contract,No,Austin,TX,USA,"Snowflake, Airflow, AWS"
job_20260419_356,Analytics Engineer,GlobalBank,"Toronto, ON, Canada",134368,158344,2026-04-10,146356.0,0,Energy,Senior,Full-Time,No,Toronto,ON,Canada,"Looker, Docker, Airflow"
job_20260419_357,Data Engineer,EcoEnergy,"Manchester, ENG, UK",188828,230747,2026-04-07,209787.5,0,Energy,Executive,Part-Time,No,Manchester,ENG,UK,"Snowflake, Docker, SQL"
job_20260419_358,Cloud Architect,AI Innovations,"Berlin, BE, Germany",110836,152613,2026-03-22,131724.5,0,Healthcare,Mid Level,Part-Time,No,Berlin,BE,Germany,"Terraform, Azure, AWS"
job_20260419_359,Software Engineer,HealthPlus,"Sydney, NSW, Australia",111366,150874,2026-04-04,131120.0,1,Finance,Mid Level,Contract,Yes,Sydney,NSW,Australia,"Airflow, Kubernetes, AWS"
job_20260419_360,Analytics Engineer,EcoEnergy,"San Francisco, CA, USA",88822,112157,2026-04-08,100489.5,0,Finance,Entry Level,Contract,No,San Francisco,CA,USA,"Power BI, Excel, SQL"
job_20260419_361,Cloud Architect,TechCorp,"Austin, TX, USA",188939,223680,2026-03-28,206309.5,0,Technology,Senior,Contract,No,Austin,TX,USA,"CI/CD, Azure, AWS"
job_20260419_362,Machine Learning Engineer,GlobalBank,"London, ENG, UK",142123,183050,2026-04-15,162586.5,1,Technology,Executive,Part-Time,Yes,London,ENG,UK,"Docker, Kubernetes, AWS"
job_20260419_363,Analytics Engineer,AI Innovations,"Berlin, BE, Germany",72446,117419,2026-04-01,94932.5,1,Retail,Mid Level,Part-Time,Yes,Berlin,BE,Germany,"Airflow, Docker, Excel"
job_20260419_364,DevOps Engineer,FinTech Solutions,"Manchester, ENG, UK",174219,199996,2026-03-26,187107.5,1,Retail,Executive,Part-Time,Yes,Manchester,ENG,UK,"Airflow, Kubernetes, AWS"
job_20260419_365,Software Engineer,FinTech Solutions,"Chicago, IL, USA",199719,240808,2026-04-01,220263.5,1,Finance,Executive,Full-Time,Yes,Chicago,IL,USA,"Docker, Kubernetes, AWS"
job_20260419_366,Software Engineer,TechCorp,"Toronto, ON, Canada",125798,158351,2026-04-13,142074.5,0,Technology,Mid Level,Part-Time,No,Toronto,ON,Canada,"Airflow, Kubernetes, AWS"
job_20260419_367,Machine Learning Engineer,CloudNet,"Remote, Remote, Remote",79449,101653,2026-03-31,90551.0,1,Technology,Mid Level,Full-Time,Yes,Remote,Remote,Worldwide,"Docker, Airflow, Kubernetes"
job_20260419_368,Software Engineer,CloudNet,"Chicago, IL, USA",229312,270434,2026-03-23,249873.0,1,Technology,Executive,Full-Time,Yes,Chicago,IL,USA,"Docker, Airflow, Kubernetes"
job_20260419_369,Analytics Engineer,GlobalBank,"New York, NY, USA",79403,102422,2026-04-05,90912.5,0,Technology,Entry Level,Full-Time,No,New York,NY,USA,"Power BI, Docker, SQL"
job_20260419_370,Data Scientist,TechCorp,"San Francisco, CA, USA",77095,115127,2026-04-01,96111.0,1,Energy,Mid Level,Contract,Yes,San Francisco,CA,USA,"Python, SQL, TensorFlow"
job_20260419_371,Cloud Architect,FinTech Solutions,"New York, NY, USA",146038,174349,2026-04-01,160193.5,0,Healthcare,Executive,Part-Time,No,New York,NY,USA,"Terraform, Azure, CI/CD"
job_20260419_372,Software Engineer,HealthPlus,"Sydney, NSW, Australia",103236,135427,2026-03-26,119331.5,1,Energy,Entry Level,Part-Time,Yes,Sydney,NSW,Australia,"Docker, Kubernetes, AWS"
job_20260419_373,Data Scientist,CloudNet,"Munich, BY, Germany",145356,167297,2026-03-28,156326.5,1,Healthcare,Entry Level,Contract,Yes,Munich,BY,Germany,"Machine Learning, Databricks, TensorFlow"
job_20260419_374,Analytics Engineer,GlobalBank,"Berlin, BE, Germany",133042,179658,2026-04-15,156350.0,0,Finance,Mid Level,Part-Time,No,Berlin,BE,Germany,"SQL, Docker, Excel"
job_20260419_375,Machine Learning Engineer,AI Innovations,"Sydney, NSW, Australia",165071,202910,2026-04-16,183990.5,0,Technology,Executive,Part-Time,No,Sydney,NSW,Australia,"Docker, Airflow, Kubernetes"
job_20260419_376,Machine Learning Engineer,DataSystems,"Remote, Remote, Remote",86030,133687,2026-04-01,109858.5,1,Retail,Mid Level,Part-Time,Yes,Remote,Remote,Worldwide,"Airflow, Kubernetes, AWS"
job_20260419_377,Cloud Architect,DataSystems,"Chicago, IL, USA",196847,228644,2026-04-16,212745.5,1,Healthcare,Executive,Contract,Yes,Chicago,IL,USA,"CI/CD, Azure, AWS"
job_20260419_378,Machine Learning Engineer,CloudNet,"Austin, TX, USA",97026,137570,2026-03-21,117298.0,0,Retail,Mid Level,Part-Time,No,Austin,TX,USA,"Docker, Kubernetes, AWS"
job_20260419_379,Machine Learning Engineer,DataSystems,"Sydney, NSW, Australia",177793,220041,2026-04-16,198917.0,0,Retail,Senior,Contract,No,Sydney,NSW,Australia,"Docker, Kubernetes, AWS"
job_20260419_380,Machine Learning Engineer,EcoEnergy,"Munich, BY, Germany",73646,108105,2026-04-11,90875.5,0,Energy,Mid Level,Full-Time,No,Munich,BY,Germany,"Docker, Airflow, AWS"
job_20260419_381,Cloud Architect,FinTech Solutions,"Sydney, NSW, Australia",186696,208791,2026-03-22,197743.5,0,Retail,Executive,Full-Time,No,Sydney,NSW,Australia,"Terraform, AWS, CI/CD"
job_20260419_382,Data Scientist,HealthPlus,"Manchester, ENG, UK",163412,194623,2026-04-14,179017.5,0,Finance,Executive,Part-Time,No,Manchester,ENG,UK,"Machine Learning, SQL, TensorFlow"
job_20260419_383,Analytics Engineer,TechCorp,"London, ENG, UK",185738,235535,2026-04-15,210636.5,1,Retail,Executive,Contract,Yes,London,ENG,UK,"Docker, Excel, AWS"
job_20260419_384,Cloud Architect,FinTech Solutions,"London, ENG, UK",159624,187600,2026-04-19,173612.0,1,Healthcare,Senior,Full-Time,Yes,London,ENG,UK,"AWS, Azure, CI/CD"
job_20260419_385,Software Engineer,CloudNet,"Manchester, ENG, UK",211080,251976,2026-03-25,231528.0,1,Retail,Executive,Part-Time,Yes,Manchester,ENG,UK,"Docker, Airflow, Kubernetes"
job_20260419_386,Software Engineer,CloudNet,"Sydney, NSW, Australia",113102,162460,2026-04-01,137781.0,1,Technology,Senior,Contract,Yes,Sydney,NSW,Australia,"Docker, Airflow, Kubernetes"
job_20260419_387,Analytics Engineer,FinTech Solutions,"Sydney, NSW, Australia",189730,212692,2026-04-11,201211.0,0,Technology,Executive,Contract,No,Sydney,NSW,Australia,"Looker, Airflow, AWS"
job_20260419_388,Cloud Architect,EcoEnergy,"Sydney, NSW, Australia",133430,168178,2026-03-20,150804.0,1,Technology,Entry Level,Full-Time,Yes,Sydney,NSW,Australia,"Terraform, Azure, AWS"
job_20260419_389,Machine Learning Engineer,EcoEnergy,"Toronto, ON, Canada",123334,164286,2026-03-28,143810.0,1,Technology,Entry Level,Part-Time,Yes,Toronto,ON,Canada,"Airflow, Kubernetes, AWS"
job_20260419_390,Data Scientist,GlobalBank,"Chicago, IL, USA",155016,203951,2026-04-17,179483.5,0,Technology,Senior,Full-Time,No,Chicago,IL,USA,"Snowflake, Databricks, Pandas"
job_20260419_391,Analytics Engineer,DataSystems,"Austin, TX, USA",218129,259080,2026-04-08,238604.5,0,Healthcare,Executive,Full-Time,No,Austin,TX,USA,"Power BI, Docker, Kubernetes"
job_20260419_392,Software Engineer,DataSystems,"Sydney, NSW, Australia",63595,106402,2026-04-12,84998.5,1,Healthcare,Entry Level,Part-Time,Yes,Sydney,NSW,Australia,"Docker, Airflow, AWS"
job_20260419_393,Cloud Architect,HealthPlus,"Berlin, BE, Germany",186711,213580,2026-04-13,200145.5,1,Energy,Senior,Full-Time,Yes,Berlin,BE,Germany,"Terraform, Azure, AWS"
job_20260419_394,Analytics Engineer,TechCorp,"Remote, Remote, Remote",116368,140559,2026-03-22,128463.5,1,Finance,Entry Level,Part-Time,Yes,Remote,Remote,Worldwide,"Docker, Excel, AWS"
job_20260419_395,Cloud Architect,FinTech Solutions,"Manchester, ENG, UK",155585,182692,2026-03-22,169138.5,1,Technology,Executive,Full-Time,Yes,Manchester,ENG,UK,"Terraform, Azure, AWS"
job_20260419_396,Analytics Engineer,TechCorp,"Austin, TX, USA",229112,272567,2026-03-20,250839.5,0,Finance,Executive,Part-Time,No,Austin,TX,USA,"Power BI, Looker, AWS"
job_20260419_397,Analytics Engineer,TechCorp,"Austin, TX, USA",156252,178948,2026-03-27,167600.0,1,Retail,Executive,Contract,Yes,Austin,TX,USA,"Airflow, Docker, SQL"
job_20260419_398,Data Scientist,EcoEnergy,"Toronto, ON, Canada",102005,138426,2026-03-20,120215.5,1,Finance,Senior,Full-Time,Yes,Toronto,ON,Canada,"Databricks, Python, Tableau"
job_20260419_399,Machine Learning Engineer,FinTech Solutions,"Toronto, ON, Canada",167014,187455,2026-04-06,177234.5,1,Finance,Senior,Part-Time,Yes,Toronto,ON,Canada,"Docker, Kubernetes, AWS"
job_20260419_400,Cloud Architect,GlobalBank,"San Francisco, CA, USA",139492,184084,2026-04-17,161788.0,0,Energy,Mid Level,Part-Time,No,San Francisco,CA,USA,"Terraform, Azure, AWS"
job_20260419_401,DevOps Engineer,HealthPlus,"Toronto, ON, Canada",152904,182974,2026-04-17,167939.0,1,Finance,Senior,Full-Time,Yes,Toronto,ON,Canada,"Docker, Airflow, AWS"
job_20260419_402,Cloud Architect,AI Innovations,"Berlin, BE, Germany",192228,215210,2026-04-12,203719.0,0,Healthcare,Executive,Contract,No,Berlin,BE,Germany,"Terraform, Azure, AWS"
job_20260419_403,Data Scientist,HealthPlus,"Munich, BY, Germany",91424,131424,2026-03-30,111424.0,1,Finance,Mid Level,Contract,Yes,Munich,BY,Germany,"Snowflake, Databricks, SQL"
job_20260419_404,Software Engineer,EcoEnergy,"London, ENG, UK",79526,99833,2026-04-09,89679.5,0,Healthcare,Mid Level,Part-Time,No,London,ENG,UK,"Docker, Airflow, Kubernetes"
job_20260419_405,Data Scientist,EcoEnergy,"London, ENG, UK",105204,133207,2026-04-12,119205.5,0,Retail,Entry Level,Full-Time,No,London,ENG,UK,"Machine Learning, Python, SQL"
job_20260419_406,Data Scientist,EcoEnergy,"London, ENG, UK",146434,171336,2026-03-22,158885.0,0,Energy,Entry Level,Contract,No,London,ENG,UK,"Databricks, Python, TensorFlow"
job_20260419_407,Cloud Architect,HealthPlus,"Berlin, BE, Germany",161610,201475,2026-03-24,181542.5,0,Energy,Executive,Contract,No,Berlin,BE,Germany,"Terraform, AWS, CI/CD"
job_20260419_408,Data Engineer,HealthPlus,"Austin, TX, USA",116617,155229,2026-04-01,135923.0,1,Technology,Mid Level,Full-Time,Yes,Austin,TX,USA,"Tableau, Airflow, AWS"
job_20260419_409,Software Engineer,HealthPlus,"New York, NY, USA",143860,193581,2026-04-05,168720.5,1,Technology,Entry Level,Part-Time,Yes,New York,NY,USA,"Airflow, Kubernetes, AWS"
job_20260419_410,Data Engineer,HealthPlus,"London, ENG, UK",145412,181093,2026-03-23,163252.5,1,Energy,Senior,Part-Time,Yes,London,ENG,UK,"Snowflake, Python, Tableau"
